mol_id,smiles
182,O=C(C)C1=COC[C@@]([C@@]1([H])C2)([H])[C@@](C3)([H])N(C)[C@]2([H])C4=C3C(C=C5)=C(C=C5OC)N4C
183,CC[C@]12CC[C@]34[C@H]1N(C[C@@H]5[C@H]2O5)CC[C@H]3C6=CC=CC=C6N4
184,O=C([C@@]12[C@](C3=CCC2)([H])N(CC=C3)CCC4=C1NC5=CC=CC=C54)OC
185,COC([C@@]12COCC=C3CN(Cc(c2[nH]4)c5c4cccc5)CC[C@]13[H])=O
186,CN([C@@]([C@@]1([H])[C@@]([C@@]([C@H](C)C2=C(OC)C=C3C([C@@]4([C@@H]5C(OC)=O)C([C@@](C[C@]5([H])/C(C6)=C\C)([H])N6CC4)N3C)=C2)([H])[C@@H](O)OC1)([H])C7)([H])C8)[C@]7([H])C9=C8C%10=CC=CC=C%10N9C
187,CN([C@@]([C@@]1([H])[C@@]([C@@]2([H])[C@@](OC(C=C3C(C4([C@]5([H])C(OC)=O)[C@@]([C@@](C[C@]5([H])/C(C6)=C\C)([H])N6CC4)([H])N3C)=C7)=C7[C@H]2C)([H])OC1)([H])C8)([H])C9)[C@]8([H])C%10=C9C%11=CC=CC=C%11N%10C
188,CN([C@@]([C@@](CO)([H])[C@@]([C@@](C(C)=O)([H])CC1=CC2=C(C3=C([C@@](C[C@]4([H])/C(C5)=C\C)([H])N5[C@H]([C@]4([H])CO)C3)N2C)C=C1OC)([H])C6)([H])C7)[C@]6([H])C8=C7C9=CC=CC=C9N8C
189,CC(O)c1cncc2c1cc1-c3[nH]c4ccccc4c3CCn1c2=O
190,CCC1=CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
191,[H][C@]12[C@]3(CC)C=C(C(OC)=O)N4C5=CC=CC=C5C(CCN2CC=C3)=C41
192,C[C@H]1NC([C@@]2([H])[C@@]3([H])N(CCC4=C2NC5=C4C=CC=C5)CCC=C13)=O
193,O=C(OC)[C@H]1[C@@]23NC4=CC=CC=C4[C@]25[C@]6([H])[C@@](CC(C7=[N+](CCC[C@]89CC[C@]%10%11[C@H](C([O-])=O)C9)[C@]8([H])[C@]%10(C%12=C(C=CC=C%12)N%11)C7)=CN6CC5)(C1)CC3
194,O=C(OC)[C@H]1[C@@]23N(CC4=C5[C@@](C(C=CC=C6)=C6N5)(CC7)[C@](N7C/8)([H])C[C@@]4([H])C8=C/C)C9=CC=CC=C9[C@]2%10[C@]%11([H])[C@@](CCCN%11CC%10)(C1)CC3
195,C=C([C@@]1(CC[N@@]2C/C1=C/C)[C@@]2([H])C3)C4=C3C5=CC=CC=C5N4
196,[H][C@]([C@@]1([C@@H](O)C)C2)(C(CO1)=O)C[C@@](N2CC3)([H])C4=C3C5=CC=CC=C5N4
197,CC([C@H]1C[C@]2([H])C3=C(C4=CC=CC=C4N3)CCN2C/C1=C/C)=O
198,CC([C@H]1CCN2CCC(C3=CC=CC=C3N4)=C4[C@]2([H])/C1=C/C)=O
199,C[C@H]([C@@]1(CC2)C([C@@]3(C)C[N@@]2C4)=NC5=CC=CC=C51)[C@@]4(O)C3=C
200,C[C@@]1([C@@]2([H])CCN1CC3)C4=NC5=CC=CC=C5[C@@]43[C@H](C)C2=O
201,[H][C@]1(C[C@@H](O)N2C3=CC=CC=C43)/C(CN5CCC4=C2[C@@]15CO)=C\C
202,C[C@H]1[C@]2([H])CN3CCC(C4=C(N5)C=CC(OC)=C4)=C5[C@]3([H])C[C@]2([H])C(C(OC)=O)=CO1
203,O=C(OC)C(C1)[C@@]23NC4=CC=CC=C4[C@]25[C@@H]([N@@+]6([O-])CC5)[C@]1([C@@H](O)CC6)CC3
204,CC[C@@]12CCCN3CC[C@]4([C@@]23[H])[C@@](NC5=C4C=CC=C5)([H])CC1
205,COC([C@H]1[C@@H](CC[C@@]2([H])CN3CCC4=C([C@]3([H])C[C@]12[H])NC5=C4C=CC=C5)O)=O
206,CC=C1C[N+]2(CCC34[C@@H]2C[C@@H]1C(=C3NC5=CC=CC=C45)C=O)C
207,C[C@H]1[C@@]2([H])CN3CCC(C4=C(N5)C=CC(OC)=C4)=C5[C@]3([H])C[C@]2([H])C(C(OC)=O)=CO1
208,COC1=CC=CC2=C1N[C@]34[C@@]25CCN6[C@H]3[C@]7(CCO[C@H]7CC6)C[C@H]4C[C@]58CN9CC[C@@]12[C@@H]9[C@@]3([C@H]8OCC3)CC(=C1NC1=CC=CC=C21)C(=O)OC
209,C1CN2CC3=CCO[C@@H]4[C@@H]5[C@H]3C[C@H]2[C@@]16[C@H]5N([C@H]7[C@@H]8[C@H]9C[C@H]1[C@@]2([C@H]8N4C3=CC=CC=C32)CCN1CC9=CCO7)C1=CC=CC=C61
210,[H][C@](N1CC2)([C@@]3(CC)CCC1)C4=C2C5=CC=CC=C5N4C(CC3)=O
211,CC[C@H]([C@H]([C@@H]1C(OC)=O)CC2=O)CN([C@@H]1CC3=C2N(C)C4=CC=CC=C34)C
212,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)C3=CC=NC4=CC=CC=C34
213,C/C=C1[C@@H]2CCN3[C@H]/1[C@@]4(C5=CC=CC=C5NC4=C2C(OC)=O)CC3
214,O[C@@H](C)[C@@]([C@@]12[H])([H])C[C@@H]3C[C@@]1(C(OC)=O)C4=C(C5=CC([C@H]6C[C@@H]([C@@]7(C(OC)=O)CO)/C(CN([C@@H]7CC8=C6NC9=CC=CC=C89)C)=C\C)=C(OC)C=C5N4)CC[N@]2C3
215,CN1[C@H](C2(C(OC)=O)CO)CC3=C([C@@]([H])(C4=C(NC5=C6CCN7[C@]8([H])[C@@]5(C(OC)=O)C[C@](C7)([H])C[C@]8([H])[C@@H](O)C)C6=CC=C4OC)C[C@@]2([H])/C(C1)=C\C)NC9=CC=CC=C93
216,CN1[C@H](C2(C(OC)=O)CO)CC3=C([C@@]([H])(C4=C(OC)C=C(NC5=C6CCN7[C@]8([H])[C@@]5(C(OC)=O)C[C@](C7)([H])C[C@]8([H])C(C)=O)C6=C4)C[C@@]2([H])/C(C1)=C\C)NC9=CC=CC=C93
217,CN1[C@H](C2(C(OC)=O)CO)CC3=C([C@@]([H])(C4=C(NC5=C6CCN7[C@]8([H])[C@@]5(C(OC)=O)C[C@](C7)([H])C[C@]8([H])C(C)=O)C6=CC=C4OC)C[C@@]2([H])/C(C1)=C\C)NC9=CC=CC=C93
218,[H][C@@](C[C@]/1([H])C2(C(OC)=O)CO)(C3=C(OC)C=C(NC4=C5CCN6[C@]7([H])[C@@]4(C(OC)=O)C[C@](C6)([H])C[C@]7([H])[C@@H](O)C)C5=C3)C8=C(C[C@@H]2NCC1=C\C)C9=CC=CC=C9N8
219,[H][C@@](C[C@]/1([H])C2(C(OC)=O)CO)(C3=C(NC4=C5CCN6[C@]7([H])[C@@]4(C(OC)=O)C[C@](C6)([H])C[C@]7([H])[C@@H](O)C)C5=CC=C3OC)C8=C(C[C@@H]2NCC1=C\C)C9=CC=CC=C9N8
220,CCC1CC2CC3(C1N(C2)CCC4=C3NC5=C4C=CC(=C5C6CC\7C(C(CC8=C6NC9=CC=CC=C89)N(C/C7=C\C)C)C(=O)OC)OC)C(=O)OC
221,CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=C4C=C(C(=C5)C[C@@H](C6=CC(=C(C=C6)O)OC)[C@@H](C7=CC(=C(C=C7)O)OC)O)OC
222,OC1=C(OC)C(OC)=C(N=C2[C@@]34[C@]5([H])[C@]([C@H](O)[C@@H](OC6=C7C=C8C(NC9=C(C(OC)=O)C[C@@]%10(CC)[C@@]%11([H])[C@]98CCN%11C[C@@H]%12[C@H]%10O%12)=C6)[C@@H]7N5CC4)(CC)C=C2C(OC)=O)C3=C1
223,O[C@@]12[C@@]3(N4CC1)N(C5=CC=CC=C25)[C@H](O6)C(C[C@@]6(CC)C4)CC3
224,CC[C@H](C12)C[C@@H]3C[C@@]1([H])C4=C(C5=CC(OC)=C(C(N6)CCC6=O)C=C5N4)CC[N@]2C3
225,O=C(C1=C(C2(C3=C4)[C@@]5([H])N(CC2)C[C@H]6O[C@H]6[C@@]5(CC)C1)NC3=CC(O[C@@H]7[C@H]8O)=C4[C@H]7N(CC9)[C@]([C@]8(CC)C%10)([H])[C@@]9(C%11=C%12)C(NC%11=C(C(OC)=C%12O)OC)=C%10C(OC)=O)OC
226,CC[C@H]([C@H](CC)C1)C[C@@](N1CC2)([H])C3=C2C4=CC=CC=C4N3
227,OC([C@@H]1[C@H](CCC2CN3CCC4=C([C@]3([H])C[C@]12[H])NC5=C4C=CC=C5)O)=O
228,CO/C=C(\[C@H]1C[C@H]2[C@@]3(CCN2C[C@@H]1C=C)C4=CC=CC=C4NC3=O)/C(=O)OC
229,CC[C@@H]1CN2CC[C@]3(C4=CC=CC=C4NC3=O)[C@@H]2C[C@@H]1/C(C(OC)=O)=C\OC
230,CC[C@]12CC3(C(OC)=O)N4C5=CC=CC=C5C6=C4[C@H]1N(C=C[C@H]2O3)CC6
231,COC([C@@H]1[C@]2([H])[C@@](C(N3CCC4=C(C([C@@]23O)=O)NC5=C4C=CC=C5)=O)([H])CC[C@H]1O)=O
232,C=C[C@H]([C@H](O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](CO)O1)O[C@](O2)([H])[C@@]34C(OC)=O)C3C[C@@]5([H])[C@]64NC7=CC=CC=C7C6[C@H]2CN5
233,CC[C@@]1([C@]23[H])C=CCN3CC[C@]2(C4([H])[C@@](C(OC)=O)(O)[C@@]1([H])O)C5=C(N4C)C=C(OC)C=C5
234,CC[C@@]1([C@@]23[H])CC=C4[C@@]2(C5=CC=CC=C5N4)CCN3C([C@@H]6[C@H]1O6)C7=CC8=C(C=C7)N[C@]9([C@@]8([H])CC%10)[C@@]%11([H])N%10C[C@H]%12O[C@H]%12[C@@]%11(CC)CC9
235,C12=C(C=C3C4=C(C5=CC=CC=C5N4)CCN3C2)CCC=C1
236,C/C=C1[C@H]2C[C@@]3(C4=NC5=CC=CC=C5[C@]4(CCN3C\1)[C@H]2C(OC)=O)[H]
237,C/C=C1[C@@H]([C@H]2C(OC)=O)C[C@@]3([H])[C@@]4(O5)NC6=CC=CC=C6[C@]42CC5N3C\1
238,CC1=C2CN3CCC4C5=CC(OC)=C(OC)C=C5N=C4[C@H]3C[C@@H]2C(C(OC)=O)=CO1
239,CC[C@@H](C1)[C@@H](CC=O)C[C@@](N1CC2)([H])C3=C2C4=CC=CC=C4N3
240,OCC[C@@H]1[C@@H](CC)CN2[C@@](C3=C(CC2)C4=C(N3)C=CC=C4)([H])C1
241,O=C([C@@]1([C@@]([C@](C2)([H])[C@@](C)([H])O)([H])NCC3)C4=C3C(C=C5)=C(C=C5OC)N4[C@H]([C@@]2([H])C1)O)OC
242,CC[C@@]1(C[C@H](O)N2C3=CC=CC=C43)CCCN5CCC4=C2[C@]15[H]
243,OC[C@H](C=C)[C@]1([H])C[C@@]2([H])N(CC1)CCC3=C2NC4=CC=CC=C43
244,C/C=C\1/CN([C@@H]2CC3=C([C@H](C[C@@H]1C2C(=O)OC)C4=C(C=C5C6=C([C@@]7(C[C@@H]8C[C@@H]([C@@H]7N(C8)CC6)[C@@H](C)O)C(=O)OC)NC5=C4)OC)NC9=CC=CC=C39)C
245,C/C=C(C(OC)=O)\[C@@H]1C[C@H]2[C@@]34[C@@](CCN3C)(C5=CC=CC=C5N4C)[C@]1(CO)C(O2)=O
246,CCc1ccc2c3[n-]c4ccccc4c3cc[n+]2c1
247,C/C=C/1\CN2CCC3=C([C@@H]2C[C@@H]1CCO)NC4=CC=CC=C34
248,CC[C@]1(CN(CC2)CCC1)CCC3=C2C4=C(N3)C=C5C(C[C@]6(C7=C(N8[C@H](C(OC)=O)[C@](/C(C9)=C\C)([H])C[C@@]%10([H])N9CC6)C=CC=C7)[C@@]8%10O5)=C4
249,C=C(C1=O)[C@H]2CCN3CC[C@@]1([C@@]3([H])[C@@]42O)C5=CC=CC=C5N[C@H]4C
250,CCC1=CN2C=CC3=C4C(C=CC=C4OC)=NC3=C2C=C1C5=CN6C7=CC=CC=C7C89CCN%10C/C(C(C(C96)C5O)CC8%10)=C([H])\C(O)=O
251,SC1C(NC2=C3C=CC=C2)=C3CC(N(C)C/C4=C/C)([H])[C@]([H])(C(OC)=O)[C@]4([H])C1
252,[H][C@@]1(C2=CC([C@H]([C@@H]3C4O3)N(CC[C@]56C7=CC=CC=C7NC5=C(C(OC)=O)C8)[C@H]6C84CC)=CC=C2N9)CCN%10CC(OS(=O)(O)=O)[C@@H](O)[C@]%11(CC)[C@H]%10[C@@]19CC%11
253,[H][C@@]1(C2=CC([C@H]([C@@H]3C4O3)N(CC[C@]56C7=CC=CC=C7NC5=C(C(OC)=O)C8)[C@H]6C84CC)=CC=C2N9)CCN%10CC(O)[C@@H](O)[C@]%11(CC)[C@H]%10[C@@]19CC%11
254,C[C@H]1[C@]2([H])C[N+]3(C)CCC4(OC(C)=O)C5=CC(OC)=C(OC)C=C5N=C4[C@@]3([H])C[C@]2([H])C(C(OC)=O)=CO1
255,C/C=C1[C@@H]2C[C@@]3([H])C4=NC5=CC=CC=C5[C@]4([C@@H]2C(OC)=O)CC[N+]3(C)C\1
256,C[C@H]1[C@]2([H])C[N+]3(C)CCC(C4=CC(OC)=C(OC)C=C4N5)=C5[C@@]3([H])C[C@]2([H])C(C(OC)=O)=CO1
257,[H][C@@]([C@]1(C2=C3)C(O)=NC2=CC(OC)=C3OC)(C4)N(CC1)C[C@@]5([C@]4(C(C(OC)=O)=CO[C@]5(C)[H])[H])[H]
258,O=C1NC2=CC=CC=C2C13[C@@](C[C@H](/C(C(OC)=O)=C\OC)[C@H](CC)C4)([H])N4CC3
259,C/C=C1CN(C[C@]2([H])CC(C3=CC=CC=C3N4)=C4C(C[C@@]/12[H])=O)C
260,C[C@H]1[C@@H]2CN3CCC4=C(NC5=CC(OC)=C(OC)C=C45)[C@@H]3C[C@@H]2C(C(OC)=O)=CO1
261,CC[C@H]1CN2CC[C@]3(C4=CC=CC=C4NC3=O)[C@@H]2C[C@@H]1/C(C(OC)=O)=C\OC
262,CC[C@H]1CN2CC[C@@]3(C4=C(NC3=O)C=CC=C4O)[C@@H]2C[C@@H]1/C(C(OC)=O)=C\OC
263,CC[C@]1([C@@]23[H])C=CCN3CC[C@]42C5=CC(O)=C(OC)C=C5NC4=C(C(OC)=O)C1
264,CC[C@]1(C=O)CC(C(OC)=O)=C2NC3=CC(OC)=C(O)C=C3[C@]24[C@@]1([H])N(C(C)=O)CC4
265,CC[C@@]1(/C=C(C(OC)=O)\O)CCCN2CC[C@]3(C(Nc4c3cc(O)c(OC)c4)=O)[C@]12[H]
266,O=C1[C@@H](C2)[C@@]34[C@@](CC[C@]56C4N2CCC5)([C@@H]1C6)NC7=CC=CC=C73
267,[H][C@]12[C@@]34CC[C@]5(C(O)(C(OC)=O)[C@@]46[H])N(C(OC)=O)C7=C(OC)C=CC=C7[C@@]51CCN2C(O6)([H])C[C@@H]3OC
268,COC(N1C2=C([C@]34CCN5[C@@]3([H])[C@]67CC[C@]14[C@@]([C@]6([H])O[C@]5([H])C[C@@H]7O)(C(OC)=O)O)C=CC=C2OC)=O
269,COC(N1C2=C([C@]34CCN5[C@@]3([H])[C@]67CC[C@]14[C@@]([C@]6([H])O[C@]5([H])C[C@H]7O)(C(OC)=O)O)C=CC=C2OC)=O
270,[H][C@]1(N2CCC3)[C@@]34CC[C@]5([C@]6(O)C4)N(C(OC)=O)C7=C8C(OCO8)=CC=C7[C@@]51[C@@H](C6=O)C2=O
271,COC(N1C2=C([C@]34[C@@]5([H])N6CCC[C@]57CC[C@]13[C@@](C7)(C([C@H]4C6=O)=O)O)C=CC(OC)=C2OC)=O
272,COC([C@@H]1C[C@@]2([C@@]34[H])CCCN4CC[C@]53C6=CC=CC=C6N[C@]15CC2)=O
273,COC1=CC=CC2=C1N[C@@]3([C@]4(O)[C@@H]5O6)CC[C@@]75C=CCN8C6C(C4=O)C23[C@]78[H]
274,C[C@H](O1)[C@@]2(C[C@@]1([H])N3C4=CC=CC=C54)CCCN6CCC5=C3[C@]26[H]
275,O[C@@]1(CCN2[C@@]3([H])OCC[C@@]3(CC)CCC2)C(NC4=CC=CC=C14)=O
276,CCC12CCCN3C(=O)C(O)C4c5ccccc5N(C(=O)CC1)C234
277,CC[C@]1(CCC2=O)CCCN3C(C[C@]4([H])C5=CC=CC=C5N2[C@]413)=O
278,CC[C@]12CCCN(C3=NC4=C(C(C=C)=C3C2)C=C([C@]5([H])C[C@]6(CCCN7CCC8=C(N5C9=C8C=CC=C9)[C@@]67[H])CC)C(O)=C4)C1
279,CC[C@H]1C[C@H]2C[C@]3(CC([C@H]4CC5[C@@]67CCN5C[C@@H]4CC)=C7N(C8=C6C=CC=C8)C3)C9=NC%10=CC=CC=C%10[C@]9%11C2N1CC%11
280,CCC1=CN(CC2)[C@]3([H])[C@]42C([C@@](CN5C6=C7[C@]8([H])[C@H](CC)CN(CC9)[C@](C8)([H])[C@@]69C%10=CC=CC=C5%10)(C7)[C@@]1([H])C3)=NC%11=CC=CC=C4%11
281,NC1=CC=CC=C1[C@@]23C([C@@](CN4C5=C6[C@]7([H])[C@H](CC)CN(CC8)[C@](C7)([H])[C@@]58C9=CC=CC=C49)(C6)[C@]%10([H])[C@H](CC)CN(CC3)[C@@]2([H])C%10)=O
282,C=C1[C@]([C@]2(C3=CC=C4)[C@@]5([H])N(CC2)C[C@@H](CC)[C@]1([H])C5)([H])NC3=C4C[C@]6([H])C7=NC8=CC=CC=C8[C@]79[C@@]%10([H])N(CC9)C[C@@H](CC)[C@]6([H])C%10
283,CC[C@H]1CC2C[C@]3([H])[C@@]1([H])N(CN4C3=C(C5=C4C=CC(OC)=C5)C=O)C2
284,C/C=C(CN1)\[C@@H]2C[C@@]1([H])[C@@]34NC5=C([C@]3(C2(CO)C(OC)=O)CCO4)C=CC=C5
285,[H][C@](C1)([C@@]2([H])[C@@](C([C@@H](C)C3=C(OC)C=C(N(C)C4=C5C[C@]6([H])N(C)[C@@]4([H])C[C@]7([H])[C@@]6([H])COC=C7C(C)=O)C5=C3)=COC2)([H])C8)N(C)[C@]8([H])C9=C1C%10=CC=CC=C%10N9C
286,[H][C@](C1)([C@@]2([H])[C@@](C([C@@H](C)C3=C(OC)C=C(N(C)C4=C5C[C@]6([H])N(C)[C@@]4([H])C[C@]7([H])[C@@]6([H])COC=C7C(C)=O)C5=C3)[C@H](O)OC2)([H])C8)N(C)[C@]8([H])C9=C1C%10=CC=CC=C%10N9C
287,[H][C@](C1)([C@@]2([H])[C@@]([C@@](CC(C=C(C(C[C@]3([H])N(C)[C@@]4([H])C[C@]5([H])[C@@]3([H])COC=C5C(C)=O)=C4N6C)C6=C7)=C7O8)([H])[C@@]8(C)OC2)([H])C9)N(C)[C@]9([H])C%10=C1C%11=CC=CC=C%11N%10C
288,[H][C@](C1)([C@@]2([H])[C@@]([C@@](CC3=C4C(C(C[C@]5([H])N(C)[C@@]6([H])C[C@]7([H])[C@@]5([H])COC=C7C(C)=O)=C6N4C)=CC=C3O8)([H])[C@@]8(C)OC2)([H])C9)N(C)[C@]9([H])C%10=C1C%11=CC=CC=C%11N%10C
289,O=C(OC)C1=CN[C@H]2[C@](C=C)([H])[C@@H]1CC3=C4N2C5=C(C4=CC=N3)C=CC=C5
290,C=C[C@@H]1[C@](C(C(OC)=O)=CO[C@H]1OC2C(O)C(O)C(O)C(O2)CO)([H])CC3=NC=CC4=C3NC5=CC=CC=C45
291,CC(=O)C1=COC[C@@H]2[C@H]1C[C@H]3C4=C(C[C@@H]2N3C)C5=C(N4C)C=C(C(=C5)C[C@@H]6[C@@H]7C[C@H]8C9=C(C[C@@H]([C@@H]7CO[C@]6(C)O)N8C)C1=CC=CC=C1N9C)OC
292,C/C=C\1/CN2CC[C@@H]3C4=CC=CC=C4N5[C@@]3([C@@H]2C[C@@H]1[C@H]5C(=O)OC)/C=C/C6=COC[C@@H]7[C@H]6C[C@H]8C9=C(C[C@@H]7N8C)C1=CC=CC=C1N9C
293,C[C@H]1[C@@H]([C@]2([H])C[C@@]3([H])C4=C(C5=CC=CC=C5N4)C[C@@](N3C)([H])[C@]2([H])CO1)CO
294,C[C@]1(O2)[C@@]([C@]3([H])C[C@@]4([H])C5=C(C6=CC=CC=C6N5C)C[C@@](N4C)([H])[C@]3([H])CO1)([H])C[C@@]72[C@@H](O)C[C@@H](O7)CO
295,C\C=C1\C[N+]2(C)C3Cc4c([nH]c5ccccc45)C2CC1C3CO
296,CC[C@]12CC[C@@]34[C@@](C5=CC=CC=C5N4)([H])CC[N@@]([C@H]3CC2)C1
297,O=C(CC1)N2C3=CC=CC=C3C4=NCCC[C@@]1(CC)[C@@]24O
298,COC([C@]12CC[C@]([C@@]3(O)C(OC)=O)([H])[C@](C4=C(N3C(OC)=O)C(OC)=CC=C4)([C@]25[H])CCN5CC[C@@H]1O)=O
299,COC(N1c2c([C@@]34CCN[C@]1(C(OC)=O)[C@]3([H])CCC(C(OC)=O)=C4)ccc5c2OCO5)=O
300,COC(N1C2=C([C@@]34CCN5C[C@H]6OC([C@]([C@H]6O)([C@@]45[H])CC[C@@]3([H])[C@]1(C(OC)=O)O)=O)C=CC7=C2OCO7)=O
301,COC1=CC=CC2=C1N[C@@]3([C@]4(N)[C@@H]5O6)CC[C@@]75C=CCN8[C@H]6[C@H](C4=O)C23[C@]78[H]
302,C[C@@H]1OC[C@@]2([H])[C@]3([H])N(C4=C([C@@]35CCN6C[C@]1([H])[C@]2([H])C[C@@]56O)C=CC=C4)C(C)=O
303,COC(C1([C@H]2C[C@@H](C34NC5=C([C@@]13CCN4C/C2=C\C)C=CC=C5)O)CO)=O
304,CC[C@H]([C@H]([C@H]1C(OC)=O)CC2=O)CN([C@@H]1CC3=C2N(C)C4=CC=CC=C34)C
305,COC(C1([C@@H]2CC3=C(N(C4=CC=C(C=C34)OC)C)[C@]5([H])C[C@H]1/C(CN25)=C/C)CO)=O
306,CN1C([C@@]2(C[C@H]3/C4=C\C)[H])=C(C[C@H]([N@+]2(C4)[O-])[C@@H]3C(OC)=O)C5=CC(OC)=CC=C15
307,C/C=C1C(C2CO)CC(N(C\1)C2C3)C4=C3C5=CC=CC=C5N4
308,CC[C@]1(C[C@@]2([H])C3=CC([C@@]45CCN6CCC[C@@]7([C@@]56[H])CC[C@@]48[C@H](C(OC)=O)C7)=C(N8)C=C3)CCCN9CCC(C%10=CC=CC=C%10N2%11)=C%11[C@@]19[H]
309,[H][C@@]12C3=C4C5=CC=CC=C5N3[C@@](O)(C(OC)=O)C[C@]1(CC)C=CC[N+]2([O-])CC4
310,CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@H]3C4=C(C5=C(N4C)C(C[C@H](C(C)=O)[C@]6([H])C[C@@H]7C8=C(C9=CC=CC=C9N8C)C[C@@H](N7C)C6COC(C)=O)=C(OC)C=C5)C[C@H]2N3C)=O
311,COC([C@]1([C@@]2([H])CCN(CC3=C1NC4=CC=CC=C34)C/C2=C/C)COC(C)=O)=O
312,COC([C@@H]1[C@H](CC[C@]2([H])CN3CCC4=C([C@]3([H])C[C@]12[H])NC5=C4C=C(OC)C(OC)=C5)OC(C)=O)=O
313,CC[C@@]12CC(C(OC)=O)=C3NC4=C([C@@]35CCN([C@@]25[H])C[C@H]6O[C@@H]16)C=CC=C4
314,COC(N1C2=C([C@]34[C@H]5OC([C@@]6(C[C@]7(CC[C@]146)CCCN(C5=O)[C@]37[H])O)=O)C=CC(OC)=C2OC)=O
315,O=C1O[C@@H]2[C@]34C(C=CC=C5)=C5N[C@@]36CC[C@]7(CCCN(C2=O)[C@]47[H])C[C@@H]16
316,O=C1[C@]2([H])[C@@]34NC5=CC=CC=C5[C@]36[C@]7([H])[C@@](CCCN7C[C@@H]6O1)(C2)CC4
317,[H][C@]1([C@@]2([C@@H]3C4)C(C=CC5=C6OCO5)=C6N(C(OC)=O)[C@@]27CC8)N4CCC[C@@]18C[C@@]7(O)OC3=O
318,O=C(C1)C2=CN=CC=C2C1(O)C3=NC=CC4=C3NC5=C4C=CC=C5
319,C=C[C@@H]1[C@H](C(C2=NC=CC3=C2NC4=C3C=CC=C4)=O)C(C(OC)=O)=CO[C@H]1O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O
320,CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@H]3C4=C(C5=C(N4C)C(C[C@H](C(C)=O)[C@]6([H])C[C@@H]7C8=C(C9=CC=CC=C9N8C)C[C@@H](N7C)C6CO)=C(OC)C=C5)C[C@H]2N3C)=O
321,CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@H]3C4=C(C5=C(N4C)C(C[C@@H](C(C)=O)[C@]6([H])C[C@@H]7C8=C(C9=CC=CC=C9N8C)C[C@@H](N7C)C6CO)=C(OC)C=C5)C[C@H]2N3C)=O
322,CC([C@H]([C@]1([H])C[C@@H]2C3=C(C4=CC=CC=C4N3C)C[C@@H](N2C)[C@@H]1CO)CC5=CC(C6=C7[C@H]8C[C@@]9([H])C(C(C)=O)=COC[C@@]9([H])[C@H](N8C)C6)=C(N7C)C=C5OC)=O
323,C/C=C(C1)\[C@]2([H])C[C@@](N1[C@@]([C@@H]2C(OC)=O)([H])C3)([H])C4=C3C5=CC=CC=C5N4
324,[H][C@](N1[C@@H]2C3)(C[C@H]4/C(C1)=C\C)[C@]5(O2)[C@]3(C4(C(OC)=O)[H])C6=CC=CC=C6N5
325,O=CC1([C@@H](N2C/C3=C/C)CC4=C(C2C[C@H]13)NC5=C4C=CC=C5)C(OC)=O
326,COC(N1C2=C([C@]34[C@@H]5CN6[C@@]3([H])[C@](CC[C@]14C(OC)=O)(CC5=O)CCC6=O)C=CC=C2OC)=O
327,COC(N1C2=C([C@]34[C@@H]5CN6[C@@]3([H])[C@](CC[C@]14C(OC)=O)(CC5=O)C=CC6)C=CC(OC)=C2OC)=O
328,COC1=C2N[C@@]3(C(OC)=O)CC[C@](CC4=O)(C56)C=CCN6C[C@@H]4C35C2=CC=C1
329,O=C(OC)[C@]12CC[C@](CC3=O)(C45)[C@@H](O)CCN5C[C@@H]3C14C6=CC=CC=C6N2
330,O=C(OC)[C@]12CC[C@](CC3=O)([C@@]45[H])[C@@H](O)CCN5C[C@@H]3C14C6=CC=C(OCO7)C7=C6N2
331,O=C(OC)[C@]12CC[C@](CC3=O)([C@@]45[H])[C@@H](O)CCN5C[C@@H]3C14C6=CC=CC(OC)=C6N2
332,C/C=C1CN(C2CC3=C(N([H])C4=C3C=CC=C4)C(C(N([H])C5=C6C=CC=C5)=C6CCN7C(C=O)=CC=C7CO)C[C@H]/1[C@@H]2C(OC)=O)C
333,COC1=CC2=C(N=CC=C2C([C@@]3([H])C[C@@H]4CCN3C[C@@H]4C=C)=O)C=C1
334,O=C(NC1=C2C=CC=C1)[C@@]32[C@]4([H])C[C@@]5([H])[C@@]([C@H](OC=C5C(OC)=O)C)([H])CN4CC3
335,O=C(NC1=C2C=CC=C1)[C@]32[C@]4([H])C[C@@]5([H])[C@@]([C@H](OC=C5C(OC)=O)C)([H])CN4CC3
336,C[C@@H]1[C@@]2([H])CN3CCC(C4=CC(OC)=C(OC)C=C4N5)=C5[C@@]3([H])C[C@]2([H])C(C(OC)=O)=CO1
337,O=C([C@@]1(C2=C3)[C@](C4)([H])[N+](CC1)(C)C[C@]5([H])[C@@]4([H])C(C(OC)=O)=CO[C@H]5C)NC2=CC(OC)=C3OC
